Bratislavský kraj,,
,,
Bratislava I,,
,,
Juraj Minárik,NEKA,342
Ján Fľak,SZS,328
Mária Potočková,SZS,322
Ladislav Švejda,"DS,SDKÚ",318
Milan Ignácik,"DS,SDKÚ",316
Pavol Pauer,KSS,309
Dušan Dorčík,KSS,306
Božena Tvardošová,ZRS,294
Vladimír Jágrik,ÚSVIT,233
Karel Procházka,OKS,216
Helena Dorčíková,KSS,213
Jozef Maculák,SĽS,208
Milan Olšovský,ÚSVIT,194
Viera Jurdíková,SNJ,177
,,
Prievidza,,
,,
Katarína Macháčková,NEKA,2 349
Jozef Fabian,"ANO,ĽS-HZDS,P SNS,ZSNS",2 309
Marián Krajčo,"ANO,ĽS-HZDS,P SNS,ZSNS",2 297
Ján Kotian,"ANO,ĽS-HZDS,P SNS,ZSNS",2 132
Pavol Sabo,"HZD,KDH,SF,SNS,SMER",2 119
Dušan Šimka,NEKA,2 066
Ján Kotian,"ANO,ĽS-HZDS,P SNS,ZSNS",2 059
Peter Hromádka,"DS,SDKÚ",2 030
Milan Kučík,"ANO,ĽS-HZDS,P SNS,ZSNS",2 003
Pavel Svitok,"HZD,KDH,SF,SNS,SMER",1 952
Jaroslav Mäsiar,"ANO,ĽS-HZDS,P SNS,ZSNS",1 821
Milan Dérer,"DS,SDKÚ",1 812
Anton Mišák,"HZD,KDH,SF,SNS,SMER",1 747
Miloslav Kobulda,"ANO,ĽS-HZDS,P SNS,ZSNS",1 648
Pavol Mulinka,"ANO,ĽS-HZDS,P SNS,ZSNS",1 587
Jozef Loja,"DS,SDKÚ",1 435
Celestín Černák,"DS,SDKÚ",1 395
Vladislav Oravec,"DS,SDKÚ",1 347
Peter Mišeje,"DS,SDKÚ",1 324
Karol Deli,KSS,1 316
Mária Ivanová,KSS,1 297
Ivan Vaňo,S.O.S,1 189
Jozef Topoľský,"DS,SDKÚ",1 155
Rastislav Kopecký,KSS,999
Róbert Géczy,NEKA,926
Miroslav Palkovič,KSS,923
Robert Madaj,ASV,902
Miroslav Samiec,KSS,897
Richard Richter,KSS,863
Erika Jonasová,ASV,852
Pavol Grexa,KSS,835
Peter Bošiak,S.O.S,833
Vladimír Revický,S.O.S,812
Miroslav Kvostka,KSS,791
Michal Kvostka,KSS,783
Miroslav Mališ,KSS,715
Valéria Cechová,SZS,697
Ján Dobrovodský,S.O.S,543
Stanislav Šípoš,ZRS,524
Arpád Koszta,SZS,518
Michal Detko,SNJ,500
Ján Kmeť,ASV,498
Ján Kulich,ASV,466
Libor Mokrý,SZS,457
Mária Kulaviaková,ASV,429
Martin Bugár,S.O.S,425
Jozef Spišiak,ASV,356
Alena Ličková,ZRS,354
Jozef Dráb,ASV,338
Ondrej Porožnák,ZRS,284
Otto Fábrik,SMK-MKP,270
Pavol Iboš,NEKA,234
Drahoslav Tkáč,Misia 21,201
,,
Púchov,,
,,
Vladimír Somora,NEKA,1 194
Peter Regina,"ANO,ĽS-HZDS,P SNS,ZSNS",1 067
Ján Gabčo,"HZD,KDH,SF,SNS,SMER",1 018
Janka Blažejová,"DS,SDKÚ",1 015
Ľubomír Kysucký,"HZD,KDH,SF,SNS,SMER",744
Dušan Chleban,"HZD,KDH,SF,SNS,SMER",655
Ondrej Divinský,"DS,SDKÚ",649
Vladimír Vadrna,NEKA,642
Jana Martinková,"ANO,ĽS-HZDS,P SNS,ZSNS",610
Anton Novosád,NEKA,527
Alena Hantáková,KSS,301
Ján Pobežal,"DS,SDKÚ",249
Zuzana Tomášová,NEKA,248
Roman Hudec,KSS,218
Rastislav Rosina,ZRS,198
Bohuslav Malinka,KSS,176
Daniela Majerechová,KĽS,129
Anna Hvizdáková,SNJ,100
Stanislav Cíbik,KĽS,97
Bernard Skolozdra,KĽS,78
Katarína Šedivá,OKS,60
,,
Trenčín,,
,,
Vladimír Kmeťo,"ANO,ĽS-HZDS,P SNS,ZSNS",2 238
Jozef Marček,"ANO,ĽS-HZDS,P SNS,ZSNS",2 211
Milan Sedláček,"HZD,KDH,SF,SNS,SMER",2 110
Jozef Majerík,"ANO,ĽS-HZDS,P SNS,ZSNS",2 025
Ján Babič,NEKA,1 907
Pavol Habdák,"HZD,KDH,SF,SNS,SMER",1 907
Ján Mindár,"HZD,KDH,SF,SNS,SMER",1 797
Jozef Gabriš,"HZD,KDH,SF,SNS,SMER",1 794
Milan Petrík,"HZD,KDH,SF,SNS,SMER",1 696
Anton Boc,"DS,SDKÚ",1 601
Jozef Mertan,"DS,SDKÚ",1 417
Katarína Hegerová,"DS,SDKÚ",1 388
Juraj Holubek,"DS,SDKÚ",1 361
Eugen Szép,"DS,SDKÚ",1 344
Alena Laborecká,"DS,SDKÚ",1 312
Mária Holičková,KSS,1 059
Josef Hrdlička,KSS,959
Jozef Rea,NEKA,959
Róbert Lifka,DÚ,940
Mária Kamencová,"DS,SDKÚ",932
Iveta Čeryová,KSS,837
Eva Poulová,KSS,782
Júlia Chlebanová,ZRS,732
Miroslav Řádek,"DS,SDKÚ",710
Miroslav Ferianec,NEKA,698
Michal Zajac,OKS,686
Margita Ježíková,KSS,659
Pavol Suško,KSS,659
Marián Beták,OKS,648
Daniela Babrnáková,SZS,625
Pavol Oriešek,ZRS,618
Igor Skúpy,OKS,603
Miroslav Kocián,S.O.S,599
Igor Vanek,KSS,573
Igor Mituchovič,KSS,564
Adrian Holčák,SZS,444
Lýdia Brídová,ZRS,431
Peter Sňahničan,SZS,371
Jozef Kutlík,OKS,360
Peter Gajdošík,SĽS,335
Jozef Bernáth,DÚ,334
Jozef Franko,SPV-G3000,316
Pavol Hamara,SPV-G3000,313
Václav Vacula,SPV-G3000,313
Erik Matušů,SZS,307
Tomáš Černěnko,VPRED,271
Alexia Balajová,VPRED,213
Milan Soumar,OKS,190
,,
Nitriansky kraj,,
,,
Komárno,,
,,
Anton Marek,NEKA,6 322
Zoltán Benyó,"KDH,ĽS-HZDS,SDKÚ,SNS,SMER",5 786
Jozef Jobbágy,NEKA,5 171
Albert Gažo,"KDH,ĽS-HZDS,SDKÚ,SNS,SMER",2 851
Štefan Zábojník,NEKA,2 687
Ján Cvik,"KDH,ĽS-HZDS,SDKÚ,SNS,SMER",2 574
Tibor Pint,"ANO,HZD,SF",2 430
Jaroslav Szabó,"KDH,ĽS-HZDS,SDKÚ,SNS,SMER",2 256
Ladislav Radvanszký,"ANO,HZD,SF",1 838
Imrich Léli,NEKA,1 453
Žofia Nagyová,DS,1 296
Ľubomír Augustín,OKS,1 286
Slavomír Hromada,"SNJ,ZSNS",1 256
Stanislav Lukáč,"SNJ,ZSNS",1 221
Tibor Mayer,"ANO,HZD,SF",1 171
Juraj Marek,"ANO,HZD,SF",1 156
Jozef Krajan,"ANO,HZD,SF",1 126
Pavol Tausk,KSS,772
Pavol Pšenák,KSS,769
Ján Herdics,KSS,652
Štefan Kovács,"ANO,HZD,SF",648
Vojtech Rybár,KSS,598
Ondrej Vrbovský,KSS,588
Marián Bielik,SPV-G3000,571
Mohamed Salha,KSS,510
Ladislav Tóth,KSS,505
Alexander Vörös,SPV-G3000,476
Milan Németh,DS,467
Anton Teleki,SPV-G3000,431
Gergely Farkas,SPV-G3000,423
Karel Krejčí,KSS,418
Štefan Sárai,ZRS,348
Andor Dégi,SPV-G3000,293
Jozef Lipták,SPV-G3000,217
,,
Levice,,
,,
Zoltán Fekete,SMK-MKP,6 331
Csilla Andruska,SMK-MKP,6 104
György Bélik,SMK-MKP,5 827
Zoltán Bacsa,SMK-MKP,5 764
Géza Nagy,SMK-MKP,5 502
Magdaléna Zsiga,SMK-MKP,5 498
Július Grébner,SMK-MKP,5 497
Tibor Róm,SMK-MKP,5 461
Koloman Gasparik,SMK-MKP,5 397
Milan Bukoven,"ANO,HZD,SF",3 055
Jaromír Muráni,ASV,2 662
Zdenek Kúdela,ASV,1 848
Zuzana Karlíková,"ANO,HZD,SF",1 578
Agáta Gaspariková,"ANO,HZD,SF",1 518
Július Sádovský,"ANO,HZD,SF",1 466
Ján Krtík,NEKA,1 455
Ján Hamar,KSS,1 430
Vladimír Hagara,NEKA,1 372
Jaroslav Malík,"ANO,HZD,SF",1 360
Milan Klenko,"ANO,HZD,SF",1 289
Pavol Kocka,KSS,1 216
Ján Smolka,"ANO,HZD,SF",1 177
Mária Kamenská,NEKA,1 176
Viera Kolčárová,NEKA,1 170
Renáta Bajchyová,"ANO,HZD,SF",1 166
Ivan Miko,"ANO,HZD,SF",1 126
Jozef Krnčan,NEKA,1 115
Helena Valentová,ASV,1 021
Ladislav Nemec,KSS,888
Ján Brnák,ASV,882
Gabriel Biric,KSS,875
Katarína Šípošová,KSS,868
Ján Rudinský,ZRS,781
Vladimír Langer,KSS,748
Jozef Vilhan,KSS,748
Drahomíra Vrecníková,KSS,743
Pavel Kajtor,NEKA,722
Jozef Kotrus,SĽS,720
Štefan Gulyás,KSS,648
Dávid Karafa,ASV,642
,,
Nitra,,
,,
Eva Antošová,"ANO,HZD,SF",9 761
Ján Petruška,"SNJ,ZSNS",9 232
Peter Jedlička,"ANO,HZD,SF",5 302
Eva Hlaváčová,"ANO,HZD,SF",4 589
Vladimír Gozora,ASV,4 305
Mário Dinga,"ANO,HZD,SF",3 914
Anton Žikla,KSS,3 780
Mária Adámeková,"ANO,HZD,SF",3 612
Miroslav Čurgali,KSS,3 339
Eunika Rezníčková,"ANO,HZD,SF",3 209
Miroslav Habán,ASV,3 088
Alena Černíková,SZS,3 058
Juraj Duchovič,"ANO,HZD,SF",2 844
Pavol Halenár,"ANO,HZD,SF",2 654
Daniel Ivančík,"ANO,HZD,SF",2 642
Marian Libiak,DS,2 592
Marek Šesták,KSS,2 541
Ľubomír Zubčák,KSS,2 539
Jozef Bališ,KSS,2 529
Anton Friedl,KSS,2 505
Zdenka Tóthová,NEKA,2 439
Tatiana Marendiaková,KSS,2 354
Martin Čerešník,ZRS,2 340
Lajos Ladányi,SMK-MKP,2 303
Jozef Šiška,KSS,2 276
Štefan Záhradník,Misia 21,2 193
Jaroslav Dobiš,ASV,2 166
Miloš Macho,SZS,2 124
Eduard Kolesár,ASV,2 067
Dušan Lietava,"ANO,HZD,SF",2 016
Jordana Kenčevová,"ANO,HZD,SF",1 993
Miroslav Sako,NEKA,1 910
Pavol Leštinský,KSS,1 890
Vladimír Bihari,KSS,1 868
Pavol Deglovič,SZS,1 837
Karol Sopko,KSS,1 831
Ondrej Ňorba,KSS,1 614
Juraj Šalamon,"ANO,HZD,SF",1 402
Michal Hrebík,Misia 21,1 375
Karol Kúsek,SZS,1 269
Mária Prelovská,OKS,1 160
Imrich Sipina,SZS,1 109
Peter Sisák,ÚSVIT,1 077
Michal Rohaľ,ÚSVIT,1 003
Jaroslava Nagyová,Misia 21,956
Igor Stančík,Misia 21,919
Alexander Guderna,ÚSVIT,850
František Špirek,SZS,819
Boris Lisy,DS,747
Michal Števko,SĽS,694
Pavol Turček,Misia 21,591
,,
Nové Zámky,,
,,
István Farkas,SMK-MKP,11 869
Gejza Pischinger,SMK-MKP,11 665
László Könözsi,SMK-MKP,11 419
János Bób,SMK-MKP,11 109
Dezső Nágel,SMK-MKP,11 006
Miroslav Majerčík,"KDH,ĽS-HZDS,SDKÚ,SNS,SMER",10 971
Ľubica Christovová,"KDH,ĽS-HZDS,SDKÚ,SNS,SMER",10 778
Flórián Jávorka,SMK-MKP,10 697
Richard Schwarz,"KDH,ĽS-HZDS,SDKÚ,SNS,SMER",10 038
Miroslav Kondrlík,"KDH,ĽS-HZDS,SDKÚ,SNS,SMER",8 436
Zuzana Plháková,"KDH,ĽS-HZDS,SDKÚ,SNS,SMER",8 019
Juraj Kisely,"ANO,HZD,SF",3 209
Silvia Antalová,ZRS,2 463
Ladislav Černák,NEKA,2 441
Ľubica Juríková,NEKA,2 283
Anna Benková,NEKA,2 247
Jozef Horváth,"ANO,HZD,SF",2 137
Jozef Balla,KSS,1 645
Štefan Klobučnik,"ANO,HZD,SF",1 635
Milan Barta,ZRS,1 625
Janka Ďurčovičová,ZRS,1 596
Ľuboš Valach,DS,1 501
Eva Polerecká,"ANO,HZD,SF",1 338
Jozef Kováč,KSS,1 309
Ján Grajciar,ZRS,1 263
Ondrej Ondrušek,"ANO,HZD,SF",1 251
Marián Nagy,"ANO,HZD,SF",1 208
Vojtech Kiš,"SNJ,ZSNS",1 141
Imrich Mikulec,KSS,1 105
Jozef Nemec,KSS,1 082
Štefan Korega,"ANO,HZD,SF",924
Jozef Szilva,"ANO,HZD,SF",830
Ľudovít Kleštinec,DS,754
Ján Šági,ZRS,744
Lenka Szegényiová,KSS,742
Jozef Kovács,ZRS,698
Ladislav Szőke,DS,572
György Marák,KSS,519
,,
Šaľa,,
,,
Stanislav Šimko,"KDH,ĽS-HZDS,SDKÚ,SNS,SMER",2 542
Ernest Vereš,"KDH,ĽS-HZDS,SDKÚ,SNS,SMER",2 238
Michal Lužica,"KDH,ĽS-HZDS,SDKÚ,SNS,SMER",2 000
Martin Alföldi,DS,1 802
Pavel Ružanský,"KDH,ĽS-HZDS,SDKÚ,SNS,SMER",1 737
Svetozár Hikkel,"SNJ,ZSNS",1 251
Jozef Mečiar,DS,1 132
Vladimír Gejdoš,DS,841
Miroslav Polónyi,DS,770
Mária Takáčová,KSS,549
František Kollár,KSS,393
Anna Polakovičová,ZRS,360
Tibor Kečkéš,KSS,353
Eva Pribišová,OKS,345
Ladislav Gašparík,KSS,307
Eliška Bardyová,ZRS,268
,,
Topoľčany,,
,,
Rudolf Chovanec,NEKA,3 994
Rudolf Páleš,"KDH,ĽS-HZDS,SDKÚ,SNS,SMER",3 190
Tatiana Kondrlová,NEKA,2 813
Emil Šatan,NEKA,2 787
Jaroslav Božik,"SNJ,ZSNS",2 457
Jozef Bošanský,KSS,2 386
Ivan Snopek,NEKA,2 311
Miroslav Aschengeschvantner,"ANO,HZD,SF",2 190
Jana Beňová,NEKA,1 683
Jozef Bielich,ZRS,1 510
Rudolf Tureček,KSS,1 466
Katarína Katonová,"ANO,HZD,SF",1 381
Ladislav Záhumenský,DS,1 174
Mária Šišková,"ANO,HZD,SF",1 170
Ľubomír Pintér,KSS,1 076
Helena Venclová,"ANO,HZD,SF",1 062
Juraj Lauko,KSS,979
Pavol Segeš,DS,934
Ivan Rusňák,KSS,804
Rudolf Kováčik,ASV,677
Vlastimil Samek,NEKA,508
Silvester Bizoň,OKS,490
Ivan Šiška,NEKA,360
,,
Zlaté Moravce,,
,,
Serafína Ostrihoňová,NEKA,3 163
Marian Tomajko,NEKA,2 769
Peter Lisý,"SNJ,ZSNS",2 488
Radovan Bakaľár,"ANO,HZD,SF",1 541
Ľudovít Chládek,"ANO,HZD,SF",1 455
Pavel Laktiš,"SNJ,ZSNS",1 426
Juraj Obert,KSS,1 062
Dušan Smatana,"ANO,HZD,SF",1 005
Jozef Mikla,ASV,824
Ivan Chrenko,ZRS,687
Vojtech Solčiansky,KSS,649
Václav Plhal,KSS,474
,,
Žilinský kraj,,
,,
Bytča,,
,,
Dušan Pinčík,"ANO,HZD,SNS,SMER",674
Peter Korec,"ANO,HZD,SNS,SMER",635
Štefan Bučo,"DS,KDH,SDKÚ",628
Peter Bologa,NEKA,475
Ján Tulis,"ĽS-HZDS,P SNS,ZSNS",282
Michal Filek,NEKA,237
Ivan Dlugoš,NEKA,206
Jozef Družkovský,KSS,108
Iveta Hrabošová,ZRS,88
Milan Chorvát,KSS,64
Jozef Kováč,OKS,57
,,
Čadca,,
,,
Jaroslav Velička,NEKA,1 475
Viera Belková,NEKA,1 442
Marián Masnica,"ĽS-HZDS,P SNS,ZSNS",1 054
Ján Dodek,"ĽS-HZDS,P SNS,ZSNS",1 053
Jozef Cech,"ANO,HZD,SNS,SMER",1 028
Miroslav Rejda,NEKA,992
Bohuslav Budoš,"ĽS-HZDS,P SNS,ZSNS",983
Tibor Michálek,NEKA,977
Agnesa Hadrabová,"DS,KDH,SDKÚ",898
Ján Husár,"ĽS-HZDS,P SNS,ZSNS",895
Peter Laš,"ANO,HZD,SNS,SMER",894
Štefan Holeščák,"ĽS-HZDS,P SNS,ZSNS",870
Ján Šutiak,"ANO,HZD,SNS,SMER",848
Peter Špita,"DS,KDH,SDKÚ",828
Mária Blendovská,NEKA,750
František Broš,"ĽS-HZDS,P SNS,ZSNS",749
Anton Kupšo,"DS,KDH,SDKÚ",748
Ľubomír Potočiar,"DS,KDH,SDKÚ",691
Ladislav Kopecký,NEKA,682
Pavol Valárik,"ANO,HZD,SNS,SMER",677
Anna Korduliaková,S.O.S,658
Milada Chlastáková,NEKA,618
Jozef Vavrica,"DS,KDH,SDKÚ",551
František Krištiak,"ĽS-HZDS,P SNS,ZSNS",511
Marta Cyprichová,"SF,SZS",501
Jozef Potočár,NEKA,500
Dušan Haluška,"ĽS-HZDS,P SNS,ZSNS",453
Vladimír Hajduk,NEKA,402
Stanislav Novotný,NEKA,366
Ivan Gajdoš,KSS,358
Jaroslav Klus,S.O.S,347
Ľubomír Marejka,KSS,336
Peter Glasnák,NEKA,321
Pavol Šutý,"SF,SZS",302
Anton Grochál,KSS,277
Peter Bronček,"SF,SZS",256
Jaroslav Machovčák,KSS,256
Vladimír Zákopčan,KSS,237
Michal Vislocký,KSS,219
Veronika Magátová,NEKA,211
Miloš Hruška,S.O.S,201
Anton Perďoch,KSS,196
Veronika Hažíková,S.O.S,185
Marta Janíková,S.O.S,180
Jozef Mrenka,NEKA,167
Milán Paršo,KSS,161
Ján Pribylinec,S.O.S,156
Štefan Pokryvka,NEKA,144
Slavka Jarošíková,SĽS,139
,,
Dolný Kubín,,
,,
Michal Janota,"DS,KDH,SDKÚ",1 299
Ľubomír Bláha,NEKA,1 226
Ján Beňuš,"ĽS-HZDS,P SNS,ZSNS",1 161
Milan Ďaďo,"ANO,HZD,SNS,SMER",784
Milan Chrenko,"SF,SZS",634
Peter Zemko,"ANO,HZD,SNS,SMER",580
Alexander Kováč,"ĽS-HZDS,P SNS,ZSNS",493
Angelika Fogášová,NEKA,419
Andrej Fogaš,"ĽS-HZDS,P SNS,ZSNS",400
Eva Vajzerová,"SF,SZS",365
Eva Lofajová,"SF,SZS",337
Marek Čulen,KSS,277
Zlatko Paľko,KSS,188
Miriam Mokošová,KSS,175
Kristína Brieniková,DÚ,111
Renáta Zelinová,ZRS,64
Soňa Šimráková,ZRS,61
Ján Matúška,S.O.S,39
,,
Kysucké Nové Mesto,,
,,
Dušan Mičian,"ANO,HZD,SNS,SMER",1 215
Ján Kaplík,"ĽS-HZDS,P SNS,ZSNS",1 077
Vladimír Macášek,"ANO,HZD,SNS,SMER",1 052
Igor Ševec,"DS,KDH,SDKÚ",857
Milan Chovanec,"ĽS-HZDS,P SNS,ZSNS",842
Ľubomír Šteiniger,"DS,KDH,SDKÚ",751
František Sidor,"ANO,HZD,SNS,SMER",695
Marian Antecký,NEKA,651
Štefan Mrenka,NEKA,555
Božena Peťková,NEKA,428
Ján Škor,NEKA,413
Anna Bílešová,"SF,SZS",399
Roman Stecher,"SF,SZS",329
Pavol Čičala,SĽS,267
Miloš Ševec,OKS,201
Mirosláv Skrutek,KSS,164
Anna Lulková,ZRS,151
Dušan Korman,S.O.S,77
,,
Liptovský Mikuláš,,
,,
Viera Tereková,"ANO,HZD,SNS,SMER",1 380
Ladislav Hološ,"DS,KDH,SDKÚ",1 375
Jaroslav Grešo,"ANO,HZD,SNS,SMER",1 298
Ján Kazár,"ANO,HZD,SNS,SMER",1 243
Peter Hruška,"DS,KDH,SDKÚ",1 222
Milan Stromko,"ANO,HZD,SNS,SMER",1 158
Peter Nemec,NEKA,1 066
Dušan Matejka,"ĽS-HZDS,P SNS,ZSNS",936
Ján Kubek,"ĽS-HZDS,P SNS,ZSNS",800
Ján Jaňák,NEKA,775
Jaroslav Hus,"ĽS-HZDS,P SNS,ZSNS",745
Ľubomír Marjovič,"SF,SZS",690
Ján Žiak,"ĽS-HZDS,P SNS,ZSNS",683
Albert Albert,KSS,677
Malvína Dvorožňáková,KSS,662
Vladimír Čonka,DÚ,621
Marian Hubka,NEKA,602
Eva Šingliarová,"ĽS-HZDS,P SNS,ZSNS",583
Miroslav Šutliak,"SF,SZS",545
Slavomír Guráň,KSS,418
Mikuláš Czocher,"ĽS-HZDS,P SNS,ZSNS",410
Erika Skubíková,ZRS,368
Pavel Čupka,KSS,364
Michal Kotian,KSS,362
Soňa Kostúrska,ZRS,344
Magda Juríková,KSS,286
Milan Mertoš,DÚ,264
František Zubaj,SRK,145
,,
Martin,,
,,
Iveta Trnovská,"ANO,HZD,SNS,SMER",1 573
Tomáš Jedinák,"DS,KDH,SDKÚ",1 467
Rastislav Tarhaj,"ANO,HZD,SNS,SMER",1 432
Ján Jakuš,"DS,KDH,SDKÚ",1 418
Rudolf Branický,"DS,KDH,SDKÚ",1 388
Viliam Mlynka,"ANO,HZD,SNS,SMER",1 317
Michal Drobný,"ĽS-HZDS,P SNS,ZSNS",1 314
Rastislav Novotný,"ANO,HZD,SNS,SMER",1 274
Zdenko Kozák,"ĽS-HZDS,P SNS,ZSNS",1 218
Július Morgoš,"DS,KDH,SDKÚ",1 208
Peter Tavel,"ANO,HZD,SNS,SMER",1 185
Stanislav Thomka,NEKA,1 132
Bohumír Glončák,"ANO,HZD,SNS,SMER",1 109
Rudolf Kulman,"DS,KDH,SDKÚ",1 100
Beata Sániová,"ĽS-HZDS,P SNS,ZSNS",964
Dušan Laššák,NEKA,924
Miroslav Ďuriš,"ĽS-HZDS,P SNS,ZSNS",906
Milan Malík,NEKA,893
Ľubomír Liskaj,NEKA,890
Michal Hanko,"ĽS-HZDS,P SNS,ZSNS",884
Marian Kohút,"ĽS-HZDS,P SNS,ZSNS",851
Michal Gallo,"SF,SZS",831
Zdenka Lacková,"SF,SZS",822
Viera Korchanová,"SF,SZS",800
Alexander Dodek,"ĽS-HZDS,P SNS,ZSNS",795
Peter Haščík,NEKA,770
Oľga Námešná,NEKA,667
Danica Erdélyiová,KSS,624
Ľubomír Kubis,KSS,607
Ján Vronka,NEKA,587
Ján Mičko,KSS,552
Miroslav Macke,KSS,537
Ján Farkaš,"SF,SZS",490
Jozef Kendra,KSS,468
Juraj Pavlovič,KSS,438
Štefan Tichý,KSS,418
Miloš Hlinka,ZRS,412
Michal Niemec,KSS,378
Viktor Koleň,NEKA,366
Vladimír Kuštár,"SF,SZS",361
Milan Petržel,"SF,SZS",280
Jozef Balko,S.O.S,267
Jana Hrúzová,S.O.S,242
Viola Pivková,ÚSVIT,99
,,
Námestovo,,
,,
Štefan Blahút,"ĽS-HZDS,P SNS,ZSNS",1 582
Pavol Oparty,"DS,KDH,SDKÚ",1 516
Elena Krausová,"DS,KDH,SDKÚ",1 514
Daniela Fejová,"ANO,HZD,SNS,SMER",1 263
Ján Kubášek,"ĽS-HZDS,P SNS,ZSNS",1 118
Karol Grigeľ,"ANO,HZD,SNS,SMER",991
Jozef Pečarka,"ĽS-HZDS,P SNS,ZSNS",983
Jozef Pindjak,NEKA,815
Milan Rentka,NEKA,792
Jozef Fajčák,"DS,KDH,SDKÚ",769
Viktor Borovjak,"ĽS-HZDS,P SNS,ZSNS",764
Miroslav Majkút,NEKA,705
Daniel Hajdučík,"SF,SZS",691
Jozef Parigal,"ANO,HZD,SNS,SMER",605
Vladimír Natšin,NEKA,553
Viera Mazúrová,"ANO,HZD,SNS,SMER",541
Ľubomír Jaššo,"SF,SZS",525
Natália Klempaiová,SNJ,231
Július Hlušík,KSS,201
,,
Ružomberok,,
,,
Juraj Kovačev,"DS,KDH,SDKÚ",1 845
Fridrich Turza,"ANO,HZD,SNS,SMER",1 271
Miroslav Druska,NEKA,1 116
Igor Maťaťa,"ANO,HZD,SNS,SMER",919
Vladimír Šimalčík,NEKA,902
Jarmila Kanderová,"ANO,HZD,SNS,SMER",877
Martin Alušic,NEKA,856
Vladimír Struhár,"ĽS-HZDS,P SNS,ZSNS",664
Štefan Blaško,"ĽS-HZDS,P SNS,ZSNS",644
Rudolf Kožár,"ANO,HZD,SNS,SMER",608
Peter Slušný,"ĽS-HZDS,P SNS,ZSNS",584
Pavol Brtko,"ĽS-HZDS,P SNS,ZSNS",513
Peter Lacko,KSS,392
Ján Borovský,ĽB,391
Martin Kochlic,NEKA,386
Peter Ilečko,"ĽS-HZDS,P SNS,ZSNS",378
Miroslava Selešiova,KSS,306
Edita Ondrejková,KSS,297
Alica Hurová,"SF,SZS",268
Emília Tomeková,KSS,244
Štefan Kostúrsky,ZRS,216
Magda Šalplachtová,"SF,SZS",199
Anton Ferenčík,OKS,176
,,
Turčianske Teplice,,
,,
Erik Štefák,"DS,KDH,SDKÚ",665
Jozef Rišian,"ĽS-HZDS,P SNS,ZSNS",385
Jozef Dírer,KSS,217
,,
Tvrdošín,,
,,
Juraj Bernaťák,"DS,KDH,SDKÚ",1 420
Vlasta Jančeková,"ANO,HZD,SNS,SMER",1 400
Eugen Dedinský,NEKA,1 348
Vladimír Šiška,"DS,KDH,SDKÚ",1 329
Jozef Ďubjak,"ANO,HZD,SNS,SMER",1 318
Ján Sitek,"ĽS-HZDS,P SNS,ZSNS",1 095
Milan Kováč,"SF,SZS",769
Erika Greššová,"ĽS-HZDS,P SNS,ZSNS",746
Erik Gandi,NEKA,689
Miroslav Bachynec,NEKA,544
Jozef Koleják,KSS,237
Vlastislav Pavlík,KSS,156
Peter Gregorec,ZRS,152
Štefan Letaši,KSS,144
Ladislav Mokrý,ZRS,103
,,
Žilina,,
,,
Viktor Vallo,"DS,KDH,SDKÚ",3 167
Ivan Harman,"DS,KDH,SDKÚ",3 133
Pavel Požoni,"DS,KDH,SDKÚ",2 853
Branislav Bačík,"ANO,HZD,SNS,SMER",2 736
Ivan Dvorský,"ANO,HZD,SNS,SMER",2 591
Milan Gavlák,"ĽS-HZDS,P SNS,ZSNS",2 537
Anton Adamus,"ANO,HZD,SNS,SMER",2 530
Danka Bekeová,NEKA,2 454
Igor Choma,"ANO,HZD,SNS,SMER",2 422
Karol Strásky,"ANO,HZD,SNS,SMER",2 278
George Trabelssie,NEKA,2 213
Ján Rybárik,"ANO,HZD,SNS,SMER",2 195
Jozef Trizuljak,NEKA,2 181
Jozef Štrba,"ANO,HZD,SNS,SMER",2 148
Karol Gordík,"ANO,HZD,SNS,SMER",2 111
Patrik Groma,NEKA,2 071
Michal Červený,"ANO,HZD,SNS,SMER",1 989
Dušan Petrík,"ANO,HZD,SNS,SMER",1 985
Anna Bieliková,"ĽS-HZDS,P SNS,ZSNS",1 977
Ľubica Mrázová,NEKA,1 872
Boris Rizman,"ANO,HZD,SNS,SMER",1 828
František Cabadaj,"ĽS-HZDS,P SNS,ZSNS",1 705
Milan Branický,"SF,SZS",1 696
Elena Gottasová,"ĽS-HZDS,P SNS,ZSNS",1 613
Andrej Mičica,NEKA,1 554
Alena Mičicová,"SF,SZS",1 390
František Zicho,"ĽS-HZDS,P SNS,ZSNS",1 386
Jozef Pauko,"ĽS-HZDS,P SNS,ZSNS",1 307
Štefan Pieš,"ĽS-HZDS,P SNS,ZSNS",1 297
Marián Cinko,"ĽS-HZDS,P SNS,ZSNS",1 280
Alfonz Klocáň,NEKA,1 239
František Bobenič,"SF,SZS",1 231
Jana Mandová,"SF,SZS",1 219
Peter Tarábek,"ĽS-HZDS,P SNS,ZSNS",1 197
Marta Valachová,"ĽS-HZDS,P SNS,ZSNS",1 154
Rastislav Tain,"SF,SZS",1 144
Juraj Štefúň,"ĽS-HZDS,P SNS,ZSNS",1 133
Valéria Thielová,"ĽS-HZDS,P SNS,ZSNS",1 087
Jiří Ďurnek,KSS,1 083
Miroslav Kučera,"ĽS-HZDS,P SNS,ZSNS",1 049
Štefan Moravčík,KSS,1 038
Pavol Ďurnek,KSS,978
Radomír Szabó,"SF,SZS",972
Peter Máša,NEKA,964
