Bratislavský kraj,,, 
,,, 
Bratislava - obvod č. 1,,, 
,,, 
Pavol Zamiška,"ĽS-HZDS, SMER",1 294, 
Milan Knapík,SaS,1 181, 
Michal Kormaník,"KDH, SDKÚ-DS",1 050, 
Rastislav Stašák,NEKA,1 003, 
Pavol Chmeliar,"KDS, OKS",928, 
Júlia Rybovičová,NEKA,773, 
Jozef Kaleta,SNS,693, 
Ivana Buková,SNS,656, 
Miroslav Knap,NEKA,654, 
Helena Kostecká,NEKA,565, 
Rastislav Knapík,HZD,536, 
Vladimír Koman,HZD,504, 
Peter Burian,NEKA,495, 
Miroslav Mikuda,"LIGA, ND, SF, SZ",460, 
Kristián Kaleta,EDS,428, 
Václav Homišan,KSS,382, 
Vasiľ Dzadík,NEKA,374, 
František Kopinský,NEKA,366, 
Ivan Hirjak,MOST-HÍD,356, 
Michal Dlugolinský,NEKA,310, 
Jozef Čupka,ZRS,236, 
Rastislav Budzák,NEKA,235, 
Mária Miková,EDS,233, 
Dušan Duda,"LIGA, ND, SF, SZ",217, 
Miroslav Duda,SaS,203, 
Peter Virostko,MOST-HÍD,199, 
Tatiana Hennelová,"LIGA, ND, SF, SZ",164, 
Emil Gally,"LIGA, ND, SF, SZ",93, 
,,, 
Obvod Stropkov,,, 
,,, 
Pavol Kačic,"ĽS-HZDS, SMER",1 100, 
Jaroslav Prokopovič,"KDH, SDKÚ-DS",900, 
Imrich Hamarčák,"LIGA, ND, SF, SZ",764, 
Jozef Šimko,"KDH, SDKÚ-DS",703, 
Vít Babjarčik,SaS,415, 
Milan Ďurica,SNS,308, 
Michal Friga,HZD,289, 
Daniel Čura,SaS,221, 
Jozef Kriško,KSS,204, 
Eva Tökölyová,EDS,157, 
Martin Hurný,"LIGA, ND, SF, SZ",156, 
Peter Veselý,"KDS, OKS",141, 
Pavol Revický,MOST-HÍD,139, 
Iveta Cinová,SRK,130, 
Milan Homza,ÚSVIT,127, 
Zuzana Beriková,ZRS,111, 
Peter Šafranko,Misia 21,64, 
,,, 
Obvod Svidník,,, 
,,, 
Ján Rubis,"ĽS-HZDS, SMER",1 835, 
Michal Gondek,NEKA,1 646, 
Jozef Baslár,"ĽS-HZDS, SMER",1 425, 
Štefan Čarný,NEKA,1 293, 
Cyril Dudáš,SNS,1 120, 
Miron Mikita,NEKA,1 031, 
Igor Leško,SaS,943, 
Mikuláš Mašlej,"KDH, SDKÚ-DS",850, 
Jozef Malačina,"KDH, SDKÚ-DS",752, 
Jozef Poperník,NEKA,713, 
Andrej Tyč,NEKA,675, 
Nadežda Želizňaková,HZD,662, 
Pavol Tchurík,SaS,609, 
Ján Laca,KSS,361, 
Jozef Ľos-Božik,ZRS,323, 
Patrik Kolečava,SaS,308, 
Miloš Hnát,EDS,235, 
Marián Kovaľ,"KDS, OKS",210, 
Jaroslav Fecuš,MOST-HÍD,207, 
Lenka Tešlová,Misia 21,193, 
Jozef Varga,"LIGA, ND, SF, SZ",126, 
Ján Vasilenko,ÚSVIT,113, 
Róbert Škurla,Misia 21,106, 
,,, 
Obvod Vranov nad Topľou,,, 
,,, 
Jozef Baran,NEKA,2 443, 
Ladislav Čonka,SRK,2 273, 
Jozef Berta,NEKA,2 234, 
Marcel Matanin Konečný,"KDH, SDKÚ-DS",2 197, 
Štefan Kaliaš,SRK,2 022, 
Štefan Hreha,"ĽS-HZDS, SMER",2 003, 
Alfonz Kaliaš,RIS,1 988, 
Igor Čačko,"KDH, SDKÚ-DS",1 955, 
František Mrážik,NEKA,1 791, 
Marián Babej,"KDH, SDKÚ-DS",1 767, 
Pavol Zajac,"KDH, SDKÚ-DS",1 731, 
Ján Jakubčin,"ĽS-HZDS, SMER",1 639, 
Štefan Veliký,NEKA,1 620, 
Tomáš Manduľák,"LIGA, ND, SF, SZ",1 574, 
Jozef Horvát,SRK,1 501, 
Ján Gajdzik,NEKA,1 461, 
Milena Naštová Hladová,EDS,1 327, 
Ján Kuba,"ĽS-HZDS, SMER",1 238, 
Ján Šimko,HZD,1 207, 
Stanislav Duda,KSS,1 114, 
Kvetoslava Supuková,NEKA,1 090, 
Maroš Mitrik,NEKA,1 048, 
Marcela Pčolinská,"KDS, OKS",1 036, 
Milan Tkáč,NEKA,724, 
Štefan Topľanský,NEKA,717, 
Ján Roško,HZD,672, 
Ján Uhlík,HZD,662, 
Ján Mitaľ,"LIGA, ND, SF, SZ",619, 
Ján Iľko,EDS,567, 
Mikuláš Olbricht,NEKA,556, 
Ondrej Hreha,"LIGA, ND, SF, SZ",526, 
Ján Koscelník,ASV,505, 
Mikuláš Gazda,SaS,481, 
Václav Iľov,HZD,469, 
Ján Fedorňák,SNS,449, 
Jaroslav Šandala,NEKA,398, 
Ján Baranovič,MOST-HÍD,390, 
Jozef Lenič,SNS,368, 
Jozef Vrana,ZRS,366, 
Vladimír Gaži,SRK,337, 
Vincent Pavlinský,MOST-HÍD,322, 
Roman Gaži,ASV,307, 
Daniel Beľuš,ZRS,300, 
Martina Bochinová,SDĽ,266, 
Milan Mantič,NEKA,243, 
Miroslav Janok,"LIGA, ND, SF, SZ",241, 
Václav Iľov ml.,HZD,217, 
Jozef Karchňák,ÚSVIT,195, 
Vlastimil Iľov,HZD,173, 
,,, 
Košický kraj,,, 
,,, 
Obvod Košice I,,, 
,,, 
Andreja Takáčová,NEKA,1 565, 
Štefan Lasky,SMER,1 494, 
Jozef Figeľ,KDH,1 460, 
Cyril Betuš,"HZD, SF, S.O.S.",1 399, 
Emil Petrvalský,"DS, KDS, OKS, SDKÚ-DS",1 277, 
Renáta Bagiová,"DS, KDS, OKS, SDKÚ-DS",1 219, 
Gabriel Hrabovský,"DS, KDS, OKS, SDKÚ-DS",1 114, 
Norbert Lukán,KDH,1 010, 
Oliver Rácz,SMK-MKP,986, 
Andrej Dobranský,KDH,950, 
Ján Nigut,KDH,921, 
Peter Lenárt,SaS,833, 
Peter Sokol,MOST-HÍD,805, 
Peter Pihorňa,SaS,787, 
Danica Nagyová,KDH,742, 
Ernest Básti,SMK-MKP,692, 
Roman Dohovič,NEKA,668, 
Juraj Kula,"HZD, SF, S.O.S.",649, 
Karol Kačala,SaS,647, 
Michal Cehlár,"HZD, SF, S.O.S.",624, 
Dušan Bodnár,NEKA,596, 
Martin Hrivňák,"HZD, SF, S.O.S.",592, 
Richard Hojer,NEKA,567, 
Judita Štefíková,SaS,528, 
Vojtech Bačo,KSS,520, 
Ľubomír Tóth,SaS,492, 
Zuzana Devaldová,MOST-HÍD,489, 
Renáta Zozuľáková,MOST-HÍD,478, 
Daniel Vasilišin,SZ,475, 
Jozef Brutovský,"ĽS-HZDS, SZS",473, 
Vojtech Petty,NEKA,468, 
Terézia Dančáková,KSS,448, 
Jana Pokorná,SZ,444, 
Ján Cáfal,NEKA,438, 
Zdenek Gerda,SNS,433, 
Rolma Olmos Justiniano,MOST-HÍD,390, 
Ján Bartko,NEKA,387, 
Viliam Burtovský,SNS,341, 
Imrich Urbančík,"HZD, SF, S.O.S.",341, 
Tibor Mátyás,KSS,339, 
Galina Kiššová,MOST-HÍD,328, 
Soňa Kačmáryová,SDĽ,293, 
Lucia Póšová,SZ,282, 
Dušan Sobek,NEKA,234, 
Erika Beňová,LIGA,231, 
Peter Havasi st.,SRS,227, 
Jozef Palečko,ZRS,222, 
Monika Jankovičová,EDS,212, 
Igor Klíma,LIGA,197, 
Maroš Minčík,EDS,178, 
Erika Adamová,SRK,166, 
Marek Fedoročko,EDS,149, 
Zoja Hricová,LIGA,129, 
Štefan Štark,LIGA,124, 
Ján Šofranko,LIGA,112, 
Patrik Jerga,SNJ,109, 
Peter Štefanka,SRK,76, 
,,, 
Obvod Košice II,,, 
,,, 
Ján Jakubov,SMER,1 648, 
Margita Adamčíková,SMER,1 645, 
Igor Jutka,"DS, KDS, OKS, SDKÚ-DS",1 623, 
Jozef Buček,SMER,1 577, 
Mária Gamcová,"HZD, SF, S.O.S.",1 358, 
Daniel Rusnák,KDH,1 336, 
Milan Bereš,KDH,1 268, 
Martin Boritáš,KDH,1 192, 
Iveta Kijevská,"DS, KDS, OKS, SDKÚ-DS",1 085, 
Mikuláš Čečko,KDH,1 054, 
Oľga Kántorová,"DS, KDS, OKS, SDKÚ-DS",999, 
Pavel Titl,"DS, KDS, OKS, SDKÚ-DS",989, 
Juraj Dobrík,SaS,959, 
Radovan Molčan,KDH,908, 
Štefan Tomčo,SaS,899, 
Miroslav Daňo,KDH,813, 
Alexander Barna,SaS,791, 
Jana Vargová,NEKA,747, 
Róbert Jano,MOST-HÍD,722, 
Viera Lucáková,"ĽS-HZDS, SZS",718, 
Eduard Buraš,NEKA,713, 
Jozef Karabin,NEKA,708, 
Miroslav Štefanisko,SaS,657, 
Ľuboš Hvozdovič,MOST-HÍD,628, 
Marcel Vrchota,SaS,618, 
Rudolf Reštei,"HZD, SF, S.O.S.",561, 
Ladislav Virág,MOST-HÍD,519, 
Stanislav Kočiš,"HZD, SF, S.O.S.",490, 
Miloš Kasarda,KSS,456, 
Zdenko Lipták,NEKA,452, 
Tomáš Lančarič,SZ,435, 
Soňa Zábojová,EDS,418, 
Vojtech Dúl,NEKA,416, 
Dana Grusová,KSS,415, 
Miroslav Kovalský,NEKA,415, 
Rastislav Švický,MOST-HÍD,412, 
Adrián Weiszer,SMK-MKP,374, 
Gejza Adam,SRK,373, 
Igor Reiprich,SRS,371, 
Július Pallér,MOST-HÍD,363, 
Gabriel Fischer,ND,340, 
Peter Šoltés,SNS,323, 
Ivana Labajová,SDĽ,254, 
Peter Turák,MOST-HÍD,247, 
Anna Koptová,SRK,244, 
Viera Ščurková,EDS,223, 
Maroš Šavlík,SNS,214, 
Štefan Biró,ND,205, 
Ivan Šoltés,SNS,200, 
Jozef Falat,SRS,198, 
Jarmila Tamášová,EDS,198, 
Iveta Gregová,ÚSVIT,184, 
Štefan Jakabovič,LIGA,171, 
Milan Sarka,ZRS,165, 
Viera Šándorová,EDS,153, 
Vladimír Ponický,SRS,129, 
Jozef Vojakovič,SNJ,121, 
Alena Marchevková,LIGA,115, 
Mikuláš Krivánsky,SRS,112, 
Danka Gabošová,LIGA,102, 
Ján Leščišin,LIGA,97, 
Vladimira Krajnikovičová,SRS,91, 
Drahomír Krajči,LIGA,87, 
Erik Korfant,SRK,71, 
,,, 
Obvod Košice III,,, 
,,, 
Ján Sekáč,"DS, KDS, OKS, SDKÚ-DS",741, 
Katarína Čižmáriková,NEKA,460, 
Oskár Ivanko,"ĽS-HZDS, SZS",401, 
Peter Šmihula,MOST-HÍD,355, 
Marián Krasnovský,SaS,308, 
Štefan Dutko,"DS, KDS, OKS, SDKÚ-DS",306, 
Ján Bendžala,KDH,261, 
Peter Petrovský,SaS,256, 
Bronislava Popiková,NEKA,210, 
František Balún,KDH,184, 
Vlasta Hausová,"ĽS-HZDS, SZS",172, 
Peter Jurči,SNS,153, 
Jozef Ihnacik,"HZD, SF, S.O.S.",147, 
Ibolya Gyenesová,SMK-MKP,143, 
Ján Slovinský,KSS,122, 
Michal Antol,ZRS,62, 
Tereza Kisidayová,LIGA,37, 
Eva Štecová,LIGA,34, 
Mária Dědičová,SRS,33, 
Ingrid Lukáčová,SRK,21, 
Jaroslav Šidelka,SRK,11, 
,,, 
Obvod Košice IV,,, 
,,, 
Marek Kažimír,KDH,1 465, 
Igor Sidor,MOST-HÍD,1 324, 
Renáta Lenártová,MOST-HÍD,1 224, 
Jarmila Tkáčová,"DS, KDS, OKS, SDKÚ-DS",1 101, 
Miloš Beca,KDH,935, 
Agnesa Bogačevičová,"DS, KDS, OKS, SDKÚ-DS",935, 
Ján Forgáč,KDH,924, 
Juraj Gungl,"DS, KDS, OKS, SDKÚ-DS",882, 
Ján Gašpar,NEKA,655, 
Jana Bandurová,"DS, KDS, OKS, SDKÚ-DS",637, 
Štefan Varga,NEKA,626, 
Ladislav Hudák,MOST-HÍD,575, 
Peter Mayer,SaS,573, 
Rozália Múdra,SMK-MKP,519, 
Milan Tóth,KDH,505, 
Alexander Gajdoš,MOST-HÍD,499, 
Ľubomír Betuš,KSS,482, 
Radoslav Hodor,SaS,450, 
Annamária Sýkorová,NEKA,449, 
Tomáš Ristvej,EDS,432, 
Peter Kondáš,SaS,404, 
Martin Antoš,"HZD, SF, S.O.S.",381, 
Jozef Múdry,SNS,379, 
Eva Oravcová,SZ,364, 
Terézia Petiová,NEKA,346, 
Viktor Szabó,SMK-MKP,340, 
Peter Vaľko,SNS,335, 
Pavol Ďurica,SRS,334, 
Andrea Dostalová,SDĽ,321, 
Peter Horkavý,KSS,268, 
Vincent Nagy,SNS,254, 
Anna Albertová,ZRS,248, 
Blažej Gál,SDĽ,241, 
Dezider Balázs,SRS,225, 
Jaromír Paulík,SNS,210, 
Peter Jaroš,EDS,208, 
Jarmila Kunová,SRS,202, 
Jana Leščišinová,LIGA,159, 
Eva Gašparová,SRK,157, 
Miroslav Balogh,EDS,151, 
Milena Šulíková,SNJ,107, 
Milan Kollár,ZRS,102, 
Marek Tomči,LIGA,97, 
Gabriel Kövary,LIGA,36, 
Vladimír Chochula,LIGA,34, 
Dezider Lacko,SRK,33, 
,,, 
Obvod Košice - okolie,,, 
,,, 
István Zachariaš,SMK-MKP,2 405, 
Jenő Csoltkó,SMK-MKP,2 342, 
Ladislav Bartók,SMK-MKP,2 334, 
Alexander Szaniszló,SMK-MKP,2 303, 
Ján Sabadoš,SMER,2 274, 
László Iván,SMK-MKP,2 172, 
Jozef Mohňanský,SMK-MKP,2 172, 
Imrich Zborai,SMK-MKP,2 059, 
Csaba Bodnár,SMK-MKP,1 981, 
Štefan Markovič,KDH,1 861, 
Alexander Benko,"ĽS-HZDS, SZS",1 755, 
Ján Serbin,NEKA,1 653, 
Alexander Horváth,MOST-HÍD,1 623, 
Mária Dulovičová,NEKA,1 606, 
Jaroslav Pástor,MOST-HÍD,1 561, 
Marián Sasák,KDH,1 499, 
Richard Duda,"DS, KDS, OKS, SDKÚ-DS",1 493, 
Imrich Harčár,"HZD, SF, S.O.S.",1 489, 
Monika Vargová,SNS,1 391, 
Valéria Flachbartová,NEKA,1 134, 
Slavomír Horváth,SNS,1 130, 
Elena Fialková,MOST-HÍD,1 073, 
Olga Kiš-Pálová,MOST-HÍD,1 053, 
Marta Vaňová,"HZD, SF, S.O.S.",979, 
František Horváth,SRS,927, 
Ján Csala,MOST-HÍD,904, 
Viera Ďurášová,NEKA,904, 
Štefan Mida,NEKA,852, 
Ondrej Jusko,SNS,822, 
Pavol Papáč,SaS,800, 
Jaroslav Jeremiaš,SNS,766, 
Ervín Kompuš,RIS,766, 
Július Grulyo,NEKA,702, 
František Pach,NEKA,700, 
Róbert Kováč,MOST-HÍD,637, 
Karol Palčík,MOST-HÍD,611, 
Jozef Taiš,LIGA,592, 
Róbert Šándor,SRS,572, 
Peter Hudák,SNJ,563, 
Emil Papáč,KSS,544, 
Stanislav Kozák,SRS,531, 
Ján Žiga,SRK,462, 
Katarína Chovancová,ÚSVIT,462, 
Miroslav Stanič,EDS,419, 
Jozef Kónya,SRK,389, 
Peter Džubera,SZ,378, 
Rudolf Lengeň,EDS,363, 
Vojtech Budai,RIS,362, 
Ľudovít Matta,SRK,279, 
Ľubica Hudáková,SNJ,252, 
Ingrid Vörösová,ZRS,204, 
Vanda Horváthová,SRK,193, 
Attila Lukáč,SRK,160, 
,,, 
Obvod Gelnica,,, 
,,, 
Anna Nemčíková,KDH,706, 
Anna Ganzová,"ĽS-HZDS, SZS",702, 
Vladimír Končík,"DS, KDS, OKS, SDKÚ-DS",701, 
Rudolf Kušnír,SMER,634, 
Ján Plencner,SNS,545, 
Robert Földeš,NEKA,442, 
Peter Popadič,KDH,439, 
Tibor Theis,"ĽS-HZDS, SZS",418, 
Klaudia Dzurová,NEKA,282, 
Štefan Grega,ZRS,172, 
Tibor Dunka,SRK,124, 
Mária Jurčáková,ZRS,101, 
Dušan Kluknavský,LIGA,78, 
,,, 
Obvod Michalovce,,, 
,,, 
Vladimír Braník,SMER,2 930, 
Ján Džugan,"DS, KDS, OKS, SDKÚ-DS",2 748, 
Gabriela Pradová,KDH,2 608, 
Mirko Gejguš,"DS, KDS, OKS, SDKÚ-DS",2 509, 
Michal Stríčik,NEKA,2 502, 
Ľubomír Rohoň,SMER,2 482, 
Jozef Bobík,KDH,2 404, 
Jozef Valiska,KDH,2 291, 
Lýdia Sidivárová,SMER,2 185, 
Dušan Dzurjo,"DS, KDS, OKS, SDKÚ-DS",2 168, 
Elemér Jakab,MOST-HÍD,2 113, 
Peter Petrikán,SMK-MKP,2 093, 
Ján Čuchran,KDH,2 071, 
Michal Varga,MOST-HÍD,1 807, 
Imrich Varga,SMK-MKP,1 794, 
Helena Zolovčíková,NEKA,1 744, 
Oliver Petrík,NEKA,1 696, 
Valentín Galenko,MOST-HÍD,1 691, 
Arpád Csuri,MOST-HÍD,1 508, 
Gabriel Mihók,SMK-MKP,1 499, 
Karol Molnár,MOST-HÍD,1 482, 
František Boczán,MOST-HÍD,1 432, 
Ján Stripaj,SNS,1 415, 
Jana Gombitová,SaS,1 405, 
Mária Czapová,SMK-MKP,1 391, 
Ján Bálint,SMK-MKP,1 348, 
Ján Varady,SNS,1 348, 
Štefan Tury,KDH,1 301, 
Marián Biľo,NEKA,1 273, 
Dušan Goda,NEKA,1 272, 
Stanislav Gaľa,SNS,1 256, 
Barnabás Ferkó,NEKA,1 221, 
Gabriel Ivanko,KSS,1 193, 
Milan Mráz,NEKA,1 187, 
Ján Cupák,SaS,1 110, 
Daniel Adamčík,KDH,1 094, 
Vincent Bajus,"HZD, SF, S.O.S.",965, 
Ladislav Zausin,"HZD, SF, S.O.S.",962, 
Jaroslav Vaľo,SNS,952, 
Štefan Stieranka,KDH,839, 
Juraj Brecko,KSS,825, 
Štefan Gajdoš,NEKA,793, 
Agáta Kováčová,NEKA,785, 
Marián Lukáček,SaS,762, 
Alexander Bočan,"ĽS-HZDS, SZS",728, 
Miroslava Demková,EDS,706, 
Štefan Tomáš,SZ,670, 
Eva Lebedová,KSS,645, 
Nadežda Jurková,EDS,621, 
Ján Kaľuha,EDS,533, 
Michal Vajda,ÚSVIT,526, 
Marián Hrivňak,NEKA,521, 
Ľudovít Ružinský,SNS,489, 
Jaroslav Šutaj-Eštok,SNS,453, 
Viktor Kuzma,EDS,403, 
Imrich Balog,RIS,396, 
Mária Dobšinská,EDS,348, 
Július Nemét,ZRS,298, 
Oleg Adamčík,EDS,278, 
Zoltán Kark,SDĽ,260, 
Mikuláš Kondík,RIS,257, 
Jaroslav Činčár,LIGA,196, 
Ľudovít Tokár,"HZD, SF, S.O.S.",191, 
Štefánia Horvathová,LIGA,166, 
Soňa Činčárová,LIGA,139, 
Milan Műhl,LIGA,115, 
,,, 
Obvod Rožňava,,, 
,,, 
Dionýz Doboš,SMK-MKP,2 412, 
Július Slovák,SMK-MKP,2 165, 
František Kardoš,SMK-MKP,2 008, 
Zoltán Ferdinand,SMK-MKP,1 985, 
Tibor Jedinák,"ĽS-HZDS, SZS",1 905, 
Miloš Gallo,"DS, KDS, OKS, SDKÚ-DS",1 712, 
Alžbeta Tamásová,MOST-HÍD,1 408, 
Roman Ocelník,NEKA,1 281, 
Eva Mocová,EDS,1 262, 
Peter Pamula,SNS,1 168, 
Igor Slavkay,MOST-HÍD,1 111, 
Monika Šeďová,MOST-HÍD,1 047, 
Dušan Pollák,NEKA,1 016, 
Ondrej Bolaček,NEKA,979, 
Matúš Bischof,"DS, KDS, OKS, SDKÚ-DS",956, 
Zoltán Kónya,SRK,947, 
Peter Džačár,NEKA,932, 
Tibor Takáč,"DS, KDS, OKS, SDKÚ-DS",791, 
Ján Hric,ÚSVIT,677, 
Martin Gallík,EDS,577, 
Ján Demko,SaS,568, 
Jozef Bukovič,SaS,506, 
Ján Frák,NEKA,465, 
Jarmila Vajdová,SaS,452, 
Milan Demko,"HZD, SF, S.O.S.",443, 
Ján Vojta,KSS,429, 
Miroslav Tomko,ZRS,384, 
Anna Hlaváčová,KDH,376, 
Norbert Lacko,KSS,312, 
Mária Žúdelová,ZRS,309, 
Milan Balag,"HZD, SF, S.O.S.",306, 
Robert Ragyina,ZRS,199, 
Pavol Lipták,SRS,199, 
Mária Vongrejová,SRS,153, 
,,, 
Obvod Sobrance,,, 
,,, 
Martin Hrunka,NEKA,1 941, 
Jozef Hreňko,"ĽS-HZDS, SZS",1 436, 
Boleslav Lešo,SMER,1 364, 
Marián Petro,SMER,1 070, 
Ladislav Brandabura,KDH,521, 
Ján Kráľ,"DS, KDS, OKS, SDKÚ-DS",450, 
Marián Lukáč,SNS,424, 
Tomáš Tkáč,SNS,397, 
Oľga Fečíková,KDH,302, 
Marián Landa,KSS,220, 
Marcel Varga,ND,197, 
Michal Semko,ZRS,147, 
Miroslav Oklamčák,LIGA,119, 
Drahoslava Juhaščiková,EDS,70, 
Arpád Balog,RIS,66, 
Lýdia Treľová,MOST-HÍD,61, 
Jozef Sliško,SRK,51, 
Pavol Hovan,ÚSVIT,41, 
,,, 
Obvod Spišská Nová Ves,,, 
,,, 
Marián Bubeník,"ĽS-HZDS, SZS",2 177, 
Marián Užák,KDH,2 081, 
Iveta Rušinová,NEKA,2 071, 
Cyril Hamráček,KDH,2 034, 
Peter Pollák,"HZD, SF, S.O.S.",1 986, 
Štefan Zekucia,NEKA,1 769, 
Pavel Kuchárek,"DS, KDS, OKS, SDKÚ-DS",1 660, 
Miroslava Szitová,KDH,1 617, 
Peter Vyparina,"DS, KDS, OKS, SDKÚ-DS",1 350, 
Michal Bartoš,NEKA,1 321, 
Zuzana Nebusová,NEKA,1 258, 
Peter Oltznauer,NEKA,1 256, 
Jozef Sendrei,KDH,1 236, 
Ľubomír Fifik,NEKA,1 218, 
Štefan Harenčár,"DS, KDS, OKS, SDKÚ-DS",1 202, 
Michal Urban,KDH,1 197, 
Stanislav Vospálek,MOST-HÍD,1 158, 
Kvetoslava Kucharovičová,NEKA,1 141, 
Stanislav Čurný,NEKA,1 005, 
Jozef Krempaský,NEKA,975, 
Gustáv Krajči,LS,934, 
Ivan Čurilla,LS,931, 
Rudolf Čiasnoha,KSS,886, 
Adnan Akram,SZ,865, 
Ladislav Dunka,RIS,852, 
Ernest Jakubčo,SNS,791, 
Peter Fekete,NEKA,725, 
Vladimír Timko,NEKA,712, 
František Žiga,"HZD, SF, S.O.S.",677, 
František Lipták,SZ,635, 
Miloslav Masaryk,SZ,620, 
Tomáš Beck,SaS,595, 
Jaroslav Mižigár,NEKA,553, 
Peter Mikuš,RIS,513, 
Aladár Horváth,RIS,503, 
Peter Petko,SNS,499, 
Júlia Lindtnerová,"HZD, SF, S.O.S.",480, 
Miroslav Pomajdík,KSS,473, 
Dezider Macko,RIS,469, 
Miroslav Čuj,KSS,451, 
Miriam Kolláriková,LS,420, 
Ladislav Pokuta,RIS,414, 
Kvetoslava Maniaková,"HZD, SF, S.O.S.",368, 
Ján Bartko,ZRS,351, 
Rudolf Horváth,SRK,349, 
Alojz Almassy,KSS,334, 
Vojtech Červeňák,RIS,262, 
Ján Kováč,MOST-HÍD,213, 
Štefan Dzimko,LIGA,202, 
Viktor Horváth,RIS,173, 
,,, 
Obvod Trebišov,,, 
,,, 
Zoltán Erdélyi,SMK-MKP,3 070, 
Ján Kapajka,"ĽS-HZDS, SZS",2 966, 
Róbert Puci,SMER,2 920, 
Ferenc Feke,SMK-MKP,2 818, 
Ján Kleščinský,KDH,2 687, 
Vladimír Dvorový,SMER,2 652, 
Zlatica Kondásová,SMK-MKP,2 618, 
Rudolf Hrdlík,"ĽS-HZDS, SZS",2 415, 
Vladimír Seman,KDH,2 314, 
Ferenc Petrik,SMK-MKP,2 308, 
Juraj Pida,SMER,2 232, 
Miroslav Halapin,"DS, KDS, OKS, SDKÚ-DS",2 228, 
Ondrej Bobík,"ĽS-HZDS, SZS",2 147, 
Ľudovít Laczkó,SMK-MKP,2 085, 
Peter Bačkovský,"DS, KDS, OKS, SDKÚ-DS",2 047, 
Karol Pataky,MOST-HÍD,2 004, 
Peter Pandy,MOST-HÍD,1 978, 
Michal Sokoli,SMER,1 934, 
Vladimír Kráľovský,ASV,1 880, 
Jozef Cifranič,ASV,1 872, 
Magdaléna Haburová,"HZD, SF, S.O.S.",1 854, 
Michal Sokol,"ĽS-HZDS, SZS",1 818, 
Alexander Fedor,MOST-HÍD,1 809, 
Mikuláš Csorba,MOST-HÍD,1 713, 
Marek Dragula,NEKA,1 713, 
Jozef Anďal,"DS, KDS, OKS, SDKÚ-DS",1 685, 
Ján Grega,NEKA,1 669, 
Štefan Tatranský,KSS,1 563, 
Michal Leškanič,NEKA,1 477, 
Helena Oslovičová,"HZD, SF, S.O.S.",1 387, 
Arpád Bercik,NEKA,1 379, 
Vladimír Anďal,KDH,1 369, 
Cyril Korpesio,KDH,1 340, 
Peter Furik,NEKA,1 314, 
Jaroslav Papák,NEKA,1 271, 
Vincent Ďurista,KDH,1 246, 
Ladislav Michalanský,ASV,1 100, 
Tichomír Kačo,EDS,1 002, 
Ján Chovanec,NEKA,851, 
Ján Sokoly,SNS,847, 
Peter Szakszon,NEKA,844, 
Juraj Guzej,"DS, KDS, OKS, SDKÚ-DS",703, 
Ľubomír Hatalovský,MOST-HÍD,659, 
Martin Galgoczy,NEKA,626, 
Andrej Čorba,"HZD, SF, S.O.S.",573, 
Erik Jesenko,SaS,561, 
Peter Pač,SaS,524, 
Monika Horváthová,"HZD, SF, S.O.S.",518, 
Ján Zubko,NEKA,496, 
Ján Slabý,SNS,490, 
Terézia Mochnacká,SNS,447, 
Peter Pető,NEKA,423, 
Peter Jacko,ASV,395, 
Blažej Béda,LIGA,393, 
Ján Demko,EDS,388, 
Denisa Balogová,SRK,346, 
Juraj Marcin,EDS,339, 
Štefan Karas,RIS,319, 
Ľubomír Cacara,ZRS,311, 
Viera Gajdošová,SDĽ,284, 
Jolana Petöová,ÚSVIT,260, 
Jozef Sekáč,ZRS,253, 
,,, 
